frame,id1,id2,id3,id4,id5,id6,id7,id8,id9,id10,id11,id12,id13,id14,id15,id16,id17,id18,id19,id20,id22,id24,id26,id31,id34,id37,id38,id39,id45,id48,id49,id50,id51,id52,id53,id54,id55,id57,id59,id60,id61,id62,id65,id68,id69,id71,id72,id73,id74,id75
654,,,,"(413.25, 226.77)",,,,,,,,"(506.84, 450.27)",,,,,,,,,,,"(268.21, 55.52)",,,"(137.64, 41.77)",,,,"(405.36, 451.20)","(157.68, 204.89)",,"(246.76, 71.50)",,,,,"(154.54, 450.14)","(281.94, 446.56)","(530.37, 451.44)",,,"(428.16, 148.25)","(25.09, 74.47)","(310.02, 74.46)",,,,,
655,,,,"(413.21, 226.76)",,,,,,,,"(506.83, 450.27)",,,,,,,,,,,"(267.49, 56.37)",,,"(138.41, 42.23)",,,,"(405.36, 451.21)","(157.70, 203.89)",,"(246.67, 70.11)",,,,,"(154.52, 450.16)","(281.96, 446.54)","(530.36, 451.45)",,,"(428.17, 148.26)","(25.01, 73.95)","(309.98, 72.54)",,,,,
656,,,,"(413.20, 226.77)",,,,,,,,"(506.83, 450.27)",,,,,,,,,,,"(267.20, 57.51)",,,"(139.67, 42.58)",,,,"(405.37, 451.21)","(157.75, 202.97)",,"(246.46, 69.37)",,,,,"(154.54, 450.15)","(282.02, 446.60)","(530.36, 451.45)",,,"(428.17, 148.26)","(24.88, 73.44)","(310.17, 71.00)",,,,,
657,,,,"(413.21, 226.77)",,,,,,,,"(506.80, 450.27)",,,,,,,,,,,"(267.05, 58.58)",,,"(140.58, 43.21)",,,,"(405.37, 451.18)","(157.82, 201.49)",,"(246.45, 67.70)",,,,,"(154.54, 450.16)","(282.02, 446.57)","(530.36, 451.45)",,,"(428.17, 148.26)","(24.40, 72.63)","(310.03, 69.44)",,,,,
658,,,,"(413.22, 226.78)",,,,,,,,"(506.80, 450.28)",,,,,,,,,,,"(267.11, 59.61)",,,"(141.94, 43.65)",,,,"(405.38, 451.19)","(157.54, 200.39)",,"(246.50, 66.39)",,,,,"(154.53, 450.16)","(282.01, 446.55)","(530.36, 451.46)",,,"(428.24, 148.28)","(23.89, 71.32)","(310.04, 68.11)",,,,,
659,,,,"(413.26, 226.85)",,,,,,,,"(506.80, 450.29)",,,,,,,,,,,"(267.06, 60.72)",,,"(142.89, 44.29)",,,,"(405.38, 451.18)","(157.49, 199.60)",,"(246.65, 64.92)",,,,,"(154.53, 450.16)","(281.98, 446.54)","(530.37, 451.45)",,,"(428.26, 148.27)","(23.72, 70.37)","(309.84, 66.44)",,,,,
660,,,,"(413.09, 226.72)",,,,,,,,"(506.86, 450.32)",,,,,,,,,,,"(267.27, 62.10)",,,"(144.45, 44.82)",,,,"(405.37, 451.16)","(156.88, 197.35)",,"(246.70, 63.89)",,,,,"(154.68, 450.13)","(281.78, 446.60)","(530.38, 451.43)",,,"(428.37, 148.32)","(23.56, 69.64)","(309.58, 64.94)",,,,,
661,,,,"(413.16, 226.74)",,,,,,,,"(506.85, 450.29)",,,,,,,,,,,"(267.90, 63.49)",,,"(145.78, 45.23)",,,,"(405.34, 451.06)","(156.23, 196.04)",,"(246.71, 62.88)",,,,,"(154.71, 450.11)","(282.00, 446.57)","(530.37, 451.41)",,,"(428.36, 148.32)","(23.30, 68.58)","(309.57, 63.06)",,,,,
662,,,,"(413.10, 226.70)",,,,,,,,"(506.85, 450.28)",,,,,,,,,,,"(268.29, 64.76)",,,"(146.91, 45.50)",,,,"(405.32, 451.04)","(155.99, 194.96)",,"(246.64, 62.18)",,,,,"(154.91, 450.05)","(282.02, 446.57)","(530.36, 451.41)",,,"(428.35, 148.35)","(22.66, 67.76)","(309.32, 61.59)",,,,,
663,,,,"(413.10, 226.69)",,,,,,,,"(506.86, 450.29)",,,,,,,,,,,"(268.98, 65.93)",,,"(148.43, 45.20)",,,,"(405.32, 451.04)","(155.62, 193.67)",,"(246.66, 61.35)",,,,,"(154.92, 450.04)","(282.00, 446.58)","(530.51, 451.57)",,,"(428.34, 148.32)","(22.42, 66.68)","(309.03, 59.67)",,,,,
664,,,,"(413.19, 226.81)",,,,,,,,"(506.86, 450.30)",,,,,,,,,,,"(269.46, 67.78)",,,"(149.64, 44.53)",,,,"(405.32, 451.04)","(154.70, 192.61)",,"(246.66, 60.28)",,,,,"(155.10, 450.00)","(281.89, 446.51)","(530.64, 451.69)",,,"(428.37, 148.31)","(22.45, 65.85)","(308.45, 57.58)",,,,,
665,,,,"(413.19, 226.82)",,,,,,,,"(506.86, 450.30)",,,,,,,,,,,"(269.67, 68.66)",,,"(150.82, 43.77)",,,,"(405.32, 451.07)","(154.55, 191.20)",,"(246.62, 59.17)",,,,,"(155.12, 450.03)","(281.86, 446.54)","(530.71, 451.87)",,,"(428.35, 148.34)","(22.51, 65.05)","(307.70, 55.70)",,,,,
666,,,,"(413.27, 226.82)",,,,,,,,"(506.86, 450.30)",,,"(492.46, 29.49)",,,,,,,,"(269.70, 70.56)",,,"(151.90, 42.46)",,,,"(405.33, 451.09)","(154.22, 190.22)",,"(246.58, 58.59)",,,,,"(155.11, 450.00)","(281.85, 446.44)","(530.74, 451.82)",,,"(428.38, 148.34)","(22.57, 64.26)","(306.69, 53.94)",,,,,
667,,,,"(413.31, 226.87)",,,,,,,,"(506.86, 450.29)",,,"(492.65, 29.56)",,,,,,,,"(270.20, 72.15)",,,"(152.87, 41.47)",,,,"(405.37, 451.07)","(153.26, 188.52)",,"(246.61, 57.12)",,,,,"(155.15, 450.04)","(281.74, 446.38)","(530.81, 451.73)",,,"(428.40, 148.32)","(21.96, 63.25)","(306.03, 52.34)",,,,,
668,,,,"(413.31, 226.82)",,,,,,,,"(506.89, 450.30)",,,"(492.70, 29.58)",,,,,,,,"(270.23, 73.36)",,,"(153.57, 41.56)",,,,"(405.38, 451.02)","(152.59, 187.62)",,"(246.68, 56.08)",,,,,"(155.34, 449.90)","(281.75, 446.34)","(530.87, 451.67)",,,"(428.39, 148.30)","(21.72, 62.55)","(305.08, 50.92)",,,,,
669,,,,"(413.33, 226.79)",,,,,,,,"(506.88, 450.32)",,,"(492.70, 29.66)",,,,,,,,"(269.55, 73.81)",,,"(154.22, 42.45)",,,,"(405.38, 451.00)","(152.30, 186.67)",,"(246.79, 54.82)",,,,,"(155.47, 449.91)","(281.75, 446.27)","(531.01, 451.56)",,,"(428.40, 148.32)","(21.37, 61.63)","(303.78, 49.16)",,,,,
670,,,,"(413.37, 226.79)",,,,,,,,"(506.87, 450.32)",,,"(492.71, 29.69)",,,,,,,,"(269.25, 74.14)",,,"(155.41, 42.71)",,,,"(405.33, 451.11)","(151.44, 185.29)",,"(246.84, 54.08)",,,,,"(155.46, 449.92)","(281.76, 446.26)","(531.02, 451.59)",,,"(428.45, 148.31)","(21.17, 60.34)","(302.79, 47.64)",,,,,
671,,,,"(413.39, 226.82)",,,,,,,,"(506.84, 450.30)",,,"(492.61, 29.64)",,,,,,,,"(268.81, 74.94)",,,"(157.14, 42.90)",,,,"(405.22, 451.17)","(150.44, 183.63)",,"(246.84, 52.79)",,,,,"(155.46, 449.92)","(281.72, 446.24)","(531.04, 451.62)",,,"(428.44, 148.31)","(21.30, 59.70)","(300.69, 45.97)",,,,,
672,,,,"(413.32, 226.96)",,,,,,,,"(506.88, 450.35)",,,"(492.49, 29.78)",,,,,,,,"(268.71, 75.52)",,,"(159.16, 43.05)",,,,"(404.71, 450.90)","(150.44, 182.28)",,"(246.95, 51.03)",,,,,"(155.52, 449.84)","(281.69, 446.16)","(531.06, 451.54)",,,"(428.47, 148.31)","(21.00, 58.87)","(299.27, 44.49)",,,,,
673,,,,"(413.33, 226.99)",,,,,,,,"(506.88, 450.33)",,,"(492.35, 29.70)",,,,,,,,"(268.59, 75.88)",,,"(160.21, 43.16)",,,,"(404.23, 450.81)","(149.68, 181.06)",,"(247.09, 49.88)",,,,,"(155.52, 449.85)","(281.69, 446.14)","(531.05, 451.53)",,,"(428.48, 148.31)","(20.74, 58.14)","(298.05, 43.34)",,,,,
674,,,,"(413.36, 226.98)",,,,,,,,"(506.91, 450.32)",,,"(492.32, 29.62)",,,,,,,,"(266.93, 83.09)",,,"(162.00, 43.10)",,,,"(403.84, 450.58)","(148.83, 179.78)",,"(247.20, 48.81)",,,,,"(155.63, 449.82)","(281.68, 446.11)","(531.03, 451.51)",,,"(428.47, 148.29)","(20.37, 57.18)","(296.84, 41.61)",,,,,
675,,,,"(413.33, 227.00)",,,,,,,,"(506.94, 450.30)",,,"(492.35, 29.68)",,,,,,,,"(267.18, 82.56)",,,"(163.23, 43.46)",,,,"(403.39, 450.39)","(148.30, 178.59)",,"(247.12, 47.37)",,,,,"(155.74, 449.87)","(281.69, 446.08)","(531.04, 451.51)",,,"(428.49, 148.28)","(20.03, 56.21)","(295.76, 39.81)",,,,,
676,,,,"(413.32, 227.02)",,,,,,,,"(506.95, 450.30)",,,"(492.51, 29.74)",,,,,,,,"(267.28, 82.65)",,,"(164.13, 43.41)",,,,"(403.02, 450.32)","(147.53, 177.17)",,"(247.24, 46.26)",,,,,"(155.63, 449.85)","(281.67, 446.09)","(531.06, 451.50)",,,"(428.48, 148.31)","(20.10, 55.21)","(295.09, 38.78)",,,,,
677,,,,"(413.31, 227.00)",,,,,,,,"(506.96, 450.31)",,,"(492.59, 29.80)",,,,,,,,"(267.15, 82.60)",,,"(165.62, 44.01)",,,,"(402.47, 450.43)","(146.45, 175.59)",,"(247.22, 45.21)",,,,,"(155.52, 449.90)","(281.66, 446.13)","(531.08, 451.51)",,,"(428.52, 148.33)","(20.09, 54.60)","(294.98, 39.32)",,,,,
678,,,,"(413.33, 227.01)",,,,,,,,"(506.98, 450.30)",,,"(492.59, 29.83)",,,,,,,,"(267.20, 82.54)",,,"(167.12, 45.18)",,,,"(402.14, 450.38)","(146.12, 174.49)",,"(247.53, 44.30)",,,,,"(155.69, 449.85)","(281.66, 446.11)","(531.04, 451.47)",,,"(428.53, 148.35)","(19.81, 53.96)","(294.05, 39.38)",,,,,
679,,,,"(413.36, 227.01)",,,,,,,,"(506.91, 450.30)",,,"(492.63, 29.85)",,,,,,,,"(267.21, 82.55)",,,"(168.07, 46.15)",,,,"(401.58, 450.59)","(146.21, 173.39)",,"(247.48, 43.31)",,,,,"(155.88, 449.87)","(281.54, 446.17)","(530.96, 451.54)",,,"(428.54, 148.34)","(19.44, 52.94)","(292.26, 39.57)",,,,,
680,,,,"(413.34, 226.95)",,,,,,,,"(506.96, 450.29)",,,"(492.64, 29.87)",,,,,,,,"(267.69, 82.28)",,,"(168.37, 47.59)",,,,"(400.82, 450.84)","(145.11, 171.74)",,"(247.23, 41.66)",,,,,"(155.89, 449.84)","(281.49, 446.20)","(530.86, 451.55)",,,"(428.59, 148.29)","(19.31, 51.59)","(290.41, 39.54)",,,,,
681,,,,"(413.27, 226.94)",,,,,,,,"(506.96, 450.30)",,,"(492.64, 29.87)",,,,,,,,"(268.11, 82.22)",,,"(168.66, 47.89)",,,,"(400.49, 450.85)","(144.56, 170.20)",,"(247.15, 41.53)",,,,,"(155.94, 449.86)","(281.48, 446.20)","(530.81, 451.60)",,,"(428.53, 148.31)","(19.36, 51.20)","(289.21, 39.53)",,,,,
682,,,,"(413.26, 226.93)",,,,,,,,"(506.98, 450.30)",,,"(492.63, 29.85)",,,,,,,,"(269.17, 82.47)",,,"(168.64, 48.25)",,,,"(400.38, 450.86)","(144.27, 168.95)",,"(247.12, 41.51)",,,,,"(155.76, 449.77)","(281.49, 446.15)","(530.78, 451.51)",,,"(428.53, 148.32)","(19.21, 50.33)","(287.37, 39.45)",,,,,
683,,,,"(413.24, 226.92)",,,,,,,,"(506.98, 450.32)",,,"(492.68, 29.88)",,,,,,,,"(270.16, 82.47)",,,"(169.41, 49.19)",,,,"(400.24, 450.91)","(143.40, 167.66)",,"(247.41, 41.30)",,,,,"(156.50, 449.90)","(281.49, 446.16)","(530.76, 451.43)",,,"(428.48, 148.33)","(19.05, 49.36)","(285.16, 39.28)",,,,,
684,,,,"(413.19, 226.82)",,,,,,,,"(507.00, 450.33)",,,"(492.78, 30.02)",,,,,,,,"(270.42, 82.59)",,,"(169.98, 49.32)",,,,"(400.43, 451.02)","(142.46, 166.34)",,"(247.78, 41.31)",,,,,"(156.51, 449.81)","(281.51, 446.13)","(530.78, 451.42)",,,"(428.50, 148.32)","(18.79, 48.46)","(283.67, 39.06)",,,,,
685,,,,"(413.18, 226.81)",,,,,,,,"(506.99, 450.37)",,,"(492.76, 30.01)",,,,,,,,"(270.93, 82.72)",,,"(171.32, 49.73)",,,,"(400.71, 451.27)","(142.31, 164.95)",,"(248.14, 41.48)",,,,,"(156.49, 449.87)","(281.52, 446.17)","(530.79, 451.46)",,,"(428.50, 148.31)","(18.66, 47.58)","(280.47, 38.61)",,,,,
686,,,,"(413.13, 226.85)",,,,,,,,"(506.99, 450.38)",,,"(492.91, 30.05)",,,,,,,,"(271.10, 82.85)",,,"(172.45, 50.58)",,,,"(400.91, 451.43)","(141.36, 163.74)",,"(248.15, 41.91)",,,,,"(156.49, 449.87)","(281.54, 446.18)","(530.80, 451.47)",,,"(428.49, 148.32)","(18.40, 46.95)","(278.53, 38.16)",,,,,
687,,,,"(413.11, 226.78)",,,,,,,,"(506.99, 450.38)",,,"(492.89, 30.20)",,,,,,,,"(271.19, 82.94)",,,"(173.57, 51.00)",,,,"(401.20, 451.59)","(140.25, 162.94)",,"(248.24, 42.29)",,,,,"(156.49, 449.91)","(281.60, 446.15)","(530.82, 451.45)",,,"(428.51, 148.32)","(18.46, 46.00)","(276.25, 38.01)",,,,,
688,,,,"(413.16, 226.81)",,,,,,,,"(507.02, 450.39)",,,"(494.39, 31.54)",,,,,,,,"(271.83, 83.09)",,,"(175.01, 51.66)",,,,"(401.42, 451.91)","(139.47, 162.03)",,"(248.38, 42.47)",,,,,"(156.49, 449.91)","(281.59, 446.14)","(530.81, 451.44)",,,"(428.46, 148.33)","(18.67, 44.94)","(274.19, 37.74)",,,,,
689,,,,"(413.13, 226.79)",,,,,,,,"(507.00, 450.39)",,,"(493.96, 31.63)",,,,,,,,"(271.84, 83.15)",,,"(176.68, 52.14)",,,,"(401.43, 451.94)","(138.57, 161.70)",,"(249.13, 42.73)",,,,,"(156.49, 449.91)","(281.62, 446.22)","(530.82, 451.45)",,,"(428.54, 148.29)","(18.88, 44.19)","(272.70, 37.23)",,,,,
690,,,,"(413.21, 226.82)",,,,,,,,"(506.99, 450.39)",,,"(493.89, 31.32)",,,,,,,,"(271.82, 83.12)",,,"(177.61, 52.45)",,,,"(401.11, 452.11)","(137.92, 161.39)",,"(249.77, 42.54)",,,,,"(156.49, 449.88)","(281.67, 446.19)","(530.82, 451.48)",,,"(428.56, 148.28)","(19.27, 43.85)","(271.02, 37.02)",,,,,
691,,,,"(413.24, 226.77)",,,,,,,,"(507.02, 450.39)",,,"(493.74, 31.44)",,,,,,,,"(271.81, 83.13)",,,"(178.88, 52.89)",,,,"(400.81, 452.17)","(137.15, 160.96)",,"(250.41, 42.94)",,,,,"(156.49, 449.87)","(281.68, 446.19)","(530.82, 451.47)",,,"(428.53, 148.28)","(19.76, 43.78)","(270.70, 37.04)",,,,,
692,,,,"(413.25, 226.86)",,,,,,,,"(507.00, 450.38)",,,"(493.66, 31.37)",,,,,,,,"(271.81, 83.17)",,,"(180.18, 53.27)",,,,"(400.34, 451.94)","(136.26, 160.06)",,"(250.96, 42.99)",,,,,"(156.47, 449.87)","(281.68, 446.25)","(530.80, 451.41)",,,"(428.49, 148.27)","(19.76, 43.81)","(270.56, 37.25)",,,,,
693,,,,"(413.25, 226.83)",,,,,,,,"(507.01, 450.35)",,,"(493.79, 31.45)",,,,,,,,"(271.79, 83.19)",,,"(180.90, 53.56)",,,,"(399.29, 451.99)","(135.36, 159.50)",,"(251.91, 43.03)",,,,,"(156.47, 449.91)","(281.69, 446.23)","(530.77, 451.36)",,,"(428.50, 148.29)","(19.62, 43.83)","(270.50, 37.61)",,,,,
694,,,,"(413.30, 226.87)",,,,,,,,"(507.11, 450.31)",,,"(493.70, 31.28)",,,,,,,,"(271.74, 83.16)",,,"(181.89, 53.90)",,,,"(398.44, 452.01)","(134.69, 158.84)",,"(252.87, 43.06)",,,,,"(156.47, 449.92)","(281.68, 446.21)","(530.78, 451.33)",,,"(428.48, 148.28)","(19.71, 43.80)","(270.48, 38.05)",,,,,
695,,,,"(413.27, 227.11)",,,,,,,,"(507.11, 450.28)",,,"(493.78, 31.22)",,,,,,,,"(271.74, 83.11)",,,"(182.81, 54.35)",,,,"(397.70, 451.96)","(134.20, 158.32)",,"(253.39, 43.12)",,,,,"(156.47, 449.92)","(281.59, 446.15)","(530.78, 451.33)",,,"(428.52, 148.30)","(19.80, 43.77)","(270.34, 37.93)",,,,,
696,,,,"(413.43, 226.89)",,,,,,,,"(507.10, 450.22)",,,"(493.67, 31.14)",,,,,,,,"(271.86, 83.17)",,,"(183.42, 55.40)",,,,"(396.95, 452.00)","(133.32, 157.80)",,"(255.52, 46.42)",,,,,"(156.50, 449.92)","(281.58, 446.30)","(530.95, 451.07)",,,"(428.45, 148.30)","(20.15, 43.61)","(269.85, 37.85)",,,,,
697,,,,"(413.46, 226.76)",,,,,,,,"(507.07, 450.24)",,,"(493.70, 31.13)",,,,,,,,"(271.85, 83.24)",,,"(183.77, 56.42)",,,,"(396.34, 452.09)","(132.82, 157.17)",,,,,,,"(156.49, 449.96)","(281.55, 446.26)","(530.83, 450.91)",,,"(428.45, 148.29)","(20.48, 43.16)","(269.18, 37.21)",,,,,
698,,,,"(413.47, 226.73)",,,,,,,,"(507.03, 450.28)",,,"(493.66, 31.21)",,,,,,,,,,,"(184.20, 57.66)",,,,"(395.42, 452.19)","(132.74, 156.41)",,,,,,,"(156.49, 450.01)","(281.56, 446.23)","(530.62, 451.09)",,,"(428.43, 148.33)","(20.75, 42.76)","(268.91, 36.76)",,,,,
699,,,,"(413.55, 226.74)",,,,,,,,"(507.01, 450.26)",,,"(493.71, 31.24)",,,,,,,,,,,"(184.49, 58.63)",,,,"(394.81, 452.30)","(132.77, 155.50)",,,,,,,"(156.75, 450.35)","(281.64, 446.35)","(531.00, 451.17)",,,"(428.50, 148.31)","(20.96, 42.65)","(268.38, 36.11)",,,,,
700,,,,"(413.67, 226.68)",,,,,,,,"(507.04, 450.25)",,,"(493.61, 31.08)",,,,,,,,,,,"(185.03, 60.27)",,,,"(394.41, 452.21)","(132.60, 154.47)",,,,,,,"(157.35, 450.29)","(281.65, 446.26)","(530.86, 451.19)",,,"(428.51, 148.30)","(21.19, 42.13)","(268.42, 34.26)",,,,,
701,,,,"(413.64, 226.69)",,,,,,,,"(507.01, 450.25)",,,"(493.78, 31.05)",,,,,,,,,,,"(185.81, 61.99)",,,,"(394.18, 452.30)","(132.62, 153.71)",,,,,,,"(157.99, 450.28)","(281.66, 446.28)","(530.76, 451.27)",,,"(428.50, 148.26)","(21.49, 41.70)","(267.61, 33.74)",,,,,
702,,,,"(413.60, 226.72)",,,,,,,,"(507.00, 450.30)",,,"(493.95, 31.11)",,,,,,,,,,,"(186.02, 62.71)",,,,"(394.27, 452.57)","(132.60, 153.14)",,,,,,,"(159.13, 450.10)","(281.64, 446.33)","(530.84, 451.36)",,,"(428.51, 148.26)","(22.13, 41.12)","(266.42, 32.73)",,,,,
703,,,,"(413.59, 226.69)",,,,,,,,"(506.98, 450.33)",,,"(494.01, 31.16)",,,,,,,,,,,"(186.56, 64.05)",,,,"(394.66, 452.67)","(131.97, 151.80)",,,,,,,"(159.98, 450.10)","(281.54, 446.38)","(530.97, 451.41)",,,"(428.51, 148.25)","(22.78, 40.72)","(265.50, 31.75)",,,,,
704,,,,"(413.76, 226.56)",,,,,,,,"(507.08, 450.31)",,,"(494.09, 31.18)",,,,,,,,,,,"(187.04, 65.76)",,,,"(394.64, 452.71)","(131.57, 150.57)",,,,,,,"(161.39, 450.13)","(281.56, 446.19)","(531.31, 451.16)",,,"(428.49, 148.25)","(23.11, 40.07)","(264.49, 30.93)",,,,,
705,,,,"(413.91, 226.58)",,,,,,,,"(507.13, 450.33)",,,"(494.21, 31.22)",,,,,,,,,,,"(187.32, 67.37)",,,,"(394.71, 452.71)","(131.14, 149.39)",,,,,,,"(162.67, 450.25)","(281.64, 446.26)","(531.92, 450.89)",,,"(428.45, 148.26)","(23.83, 39.17)","(263.57, 29.23)",,,,,
706,,,,"(413.90, 226.59)",,,,,,,,"(507.15, 450.33)",,,"(494.12, 31.23)",,,,,,,,,,,"(187.80, 68.36)",,,,"(394.63, 452.72)","(130.73, 148.04)",,,,,,,"(163.91, 450.05)","(281.71, 446.31)","(532.38, 450.81)",,,"(428.42, 148.28)","(24.41, 38.32)","(262.49, 27.93)","(293.82, 352.39)",,,,
707,,,,"(413.92, 226.65)",,,,,,,,"(507.10, 450.33)",,,"(494.13, 31.20)",,,,,,,,,,,"(188.16, 70.17)",,,,"(394.42, 452.67)","(130.24, 146.80)",,,,,,,"(165.36, 450.07)","(280.98, 447.19)","(532.97, 450.77)",,,"(428.42, 148.25)","(25.11, 36.99)","(261.10, 25.59)","(293.80, 352.41)",,,,
708,,,,"(413.89, 226.76)",,,,,,,,"(507.13, 450.30)",,,"(494.19, 31.35)",,,,,,,,,,,"(188.67, 71.53)",,,,"(393.76, 452.52)","(129.86, 145.46)",,,,,,,"(165.97, 450.06)",,"(533.09, 450.83)",,,"(428.44, 148.25)","(25.48, 36.56)","(260.20, 25.89)","(293.81, 352.33)",,,,
709,,,,"(413.88, 226.78)",,,,,,,,"(507.11, 450.29)",,,"(494.14, 31.38)",,,,,,,,,,,"(189.13, 72.64)",,,,"(392.90, 452.48)","(129.91, 144.41)",,,,,,,"(166.79, 450.23)",,"(533.16, 450.85)",,,"(428.47, 148.25)","(25.90, 35.90)",,"(293.79, 352.37)",,,,
710,,,,"(413.88, 226.80)",,,,,,,,"(507.15, 450.32)",,,"(494.15, 31.32)",,,,,,,,,,,"(189.52, 73.09)",,,,"(391.99, 452.54)","(129.72, 143.24)",,,,,,,"(167.69, 450.24)",,"(533.29, 450.76)",,,"(428.44, 148.25)","(26.26, 35.69)",,"(293.78, 352.37)",,,,
711,,,,"(413.83, 226.79)",,,,,,,,"(507.14, 450.33)",,,"(494.05, 31.35)",,,,,,,,,,,"(189.82, 73.29)",,,,"(390.65, 452.50)","(129.48, 142.18)",,,,,,,"(168.43, 450.32)","(280.14, 448.52)","(533.28, 450.76)",,,"(428.43, 148.25)","(26.55, 35.46)",,"(293.83, 352.37)",,,,
712,,,,"(413.73, 226.89)",,,,,,,,"(507.13, 450.34)",,,"(493.96, 31.37)",,,,,,,,,,,"(190.27, 73.33)",,,,"(390.13, 452.51)","(129.44, 141.08)",,,,,,,"(168.81, 450.33)","(279.85, 448.85)","(533.59, 450.73)",,,"(428.41, 148.24)","(26.54, 34.91)",,"(293.86, 352.39)",,,,
713,,,,"(413.73, 226.89)",,,,,,,,"(507.13, 450.33)",,,"(494.03, 31.37)",,,,,,,,,,,"(190.90, 72.80)",,,,"(389.23, 452.65)","(129.41, 140.18)",,,,,,,"(168.45, 450.31)","(279.94, 448.56)","(533.58, 450.73)",,,"(428.41, 148.24)","(26.54, 34.52)",,"(293.87, 352.41)",,,,
714,,,,"(413.67, 226.82)",,,,,,,,"(507.16, 450.34)",,,"(494.05, 31.35)",,,,,,,,,,,"(191.40, 71.82)",,,,"(388.11, 452.65)","(129.18, 139.30)",,,,,,,"(168.38, 450.23)","(280.10, 448.06)","(533.58, 450.71)",,,"(428.43, 148.26)",,,"(293.86, 352.40)",,,,
715,,,,"(413.78, 226.83)",,,,,,,,"(507.20, 450.35)",,,"(494.04, 31.36)",,,,,,,,,,,"(191.87, 71.17)",,,,"(387.64, 452.62)","(129.09, 138.23)",,,,,,,"(168.38, 450.24)","(280.07, 448.17)","(533.57, 450.71)",,,"(428.41, 148.29)",,,"(293.87, 352.39)",,,,
716,,,,"(413.77, 226.84)",,,,,,,,"(507.24, 450.36)",,,"(494.04, 31.36)",,,,,,,,,,,"(192.65, 69.84)",,,,"(386.60, 452.80)","(129.02, 137.48)",,,,,,,"(168.95, 450.52)","(279.46, 449.85)","(533.44, 450.78)",,,"(428.35, 148.30)",,,"(293.88, 352.38)",,,,
717,,,,"(413.76, 226.82)",,,,,,,,"(507.20, 450.37)",,,"(494.06, 31.35)",,,,,,,,,,,"(192.38, 68.58)",,,,"(385.36, 452.90)","(129.06, 136.50)",,,,,,,"(169.31, 450.44)","(277.65, 451.23)","(533.35, 450.77)",,,"(428.34, 148.29)",,,"(293.88, 352.38)",,,,
718,,,,"(413.73, 226.74)",,,,,,,,"(507.23, 450.36)",,,"(494.06, 31.36)",,,,,,,,,,,"(192.44, 67.76)",,,,"(385.05, 452.85)","(129.06, 135.51)",,,,,,,"(169.26, 450.43)","(278.51, 450.84)","(533.23, 450.79)",,,"(428.33, 148.29)",,,"(293.88, 352.38)",,,,
719,,,,"(413.78, 226.78)",,,,,,,,"(507.21, 450.37)",,,"(494.06, 31.37)",,,,,,,,,,,"(192.72, 66.68)",,,,"(385.05, 452.84)","(129.15, 134.64)",,,,,,,"(169.33, 450.37)","(278.12, 451.02)","(533.23, 450.79)",,,"(428.39, 148.35)",,,"(293.88, 352.36)","(282.53, 446.18)",,,
720,,,,"(413.80, 226.67)",,,,,,,,"(507.17, 450.37)",,,"(494.18, 31.24)",,,,,,,,,,,"(192.84, 65.49)",,,,"(385.55, 453.23)","(128.75, 133.87)",,,,,,,"(169.37, 450.35)","(277.34, 450.96)","(533.25, 450.75)",,,"(428.49, 148.33)",,,"(293.89, 352.45)","(282.58, 446.08)",,,
721,,,,"(413.84, 226.81)",,,,,,,,"(507.15, 450.36)",,,"(494.18, 31.25)",,,,,,,,,,,"(192.77, 64.43)",,,,"(386.25, 453.30)","(128.94, 133.04)",,,,,,,"(169.48, 450.32)",,"(533.25, 450.74)",,,"(428.46, 148.37)",,,"(293.90, 352.46)","(280.96, 447.48)",,,
722,,,,"(413.84, 226.80)",,,,,,,,"(507.19, 450.29)",,,"(494.19, 31.23)",,,,,,,,,,,"(192.72, 63.51)",,,,"(387.13, 453.71)","(128.78, 132.37)",,,,,,,"(169.51, 450.32)",,"(532.65, 450.63)",,,"(428.47, 148.37)",,,"(293.92, 352.45)","(282.64, 445.77)",,,
723,,,,"(413.85, 226.78)",,,,,,,,"(507.13, 450.28)",,,"(494.19, 31.24)",,,,,,,,,,,"(192.81, 62.66)",,,,"(388.27, 454.50)","(128.62, 131.66)",,,,,,,"(169.82, 450.32)",,"(532.42, 450.68)",,,"(428.46, 148.38)",,,"(293.93, 352.45)","(282.51, 445.60)",,,
724,,,,"(413.71, 226.88)",,,,,,,,"(507.12, 450.26)",,,"(494.19, 31.24)",,,,,,,,,,,"(192.60, 61.79)",,,,"(388.66, 454.36)","(128.57, 131.17)",,,,,,,"(170.03, 450.32)","(278.87, 450.34)","(532.54, 450.62)",,,"(428.43, 148.37)",,,"(293.83, 352.38)","(282.67, 445.54)",,,
725,,,,"(413.70, 227.04)",,,,,,,,"(507.10, 450.25)",,,"(494.17, 31.26)",,,,,,,,,,,"(191.91, 61.77)",,,,"(389.13, 454.06)","(128.66, 130.78)",,,,,,,"(170.02, 450.29)","(278.74, 450.29)","(533.12, 450.40)",,,"(428.47, 148.39)",,,"(293.86, 352.48)","(282.66, 445.79)",,,
726,,,,"(413.62, 226.96)",,,,,,,,"(507.15, 450.26)",,,"(494.18, 31.23)",,,,,,,,,,,"(191.78, 61.31)",,,,"(389.54, 454.22)","(128.47, 130.16)",,,,,,,"(169.95, 450.27)","(279.69, 448.42)","(534.07, 450.32)",,,"(428.51, 148.38)",,,"(294.28, 352.36)",,,,
