frame,id1,id2,id3,id4,id5,id6,id7,id8,id9,id10,id11,id12,id13,id14,id15,id16,id17,id18,id19,id20,id21,id22,id23,id24,id25,id26,id27,id28,id29,id30,id31,id32,id33,id34,id35,id36,id37,id38,id39,id40,id41,id42,id43,id44,id45,id46,id47,id48,id49,id50,id51,id52,id53,id54,id55,id56,id57,id58,id59,id60,id61,id62,id63,id64,id65,id66,id67,id68,id69,id70,id71,id72,id73,id74,id75,id76,id77,id78,id79,id80,id81,id82,id83,id84,id85,id86,id88,id95,id98,id105,id110,id113,id115,id118,id120,id121,id125,id129,id133,id134,id135,id137,id148,id151,id153,id155,id162,id165,id166,id169,id170,id173,id177,id190,id197,id200,id206,id208,id209,id212,id216,id218,id221,id234,id246,id248,id249,id252,id254,id255,id260,id262,id273,id275,id276,id279,id281,id285,id288,id289,id292,id294,id301,id311,id312,id313
228,,,,,,,,,"(325.73, 358.44)",,,,,,,,"(463.92, 125.13)",,,,,,,,"(165.11, 2.05)",,,,,,,,,,,,,,,,,,,,,"(191.64, 222.17)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(688.60, 87.56)",,,,,,,,,,,,"(586.93, 2.11)",,,,,,"(599.58, 1.44)",,,"(269.69, 5.52)","(320.22, 51.93)",,,,,,,"(273.90, 124.70)","(46.29, 187.62)",,,"(665.27, 40.37)","(659.29, 21.30)","(295.81, 292.28)","(6.68, 220.91)","(558.15, 139.85)","(76.42, 2.47)",,,,,,,,,
229,,,,,,,,,"(324.49, 358.73)",,,,,,,,"(463.65, 121.64)",,,,,,,,"(166.70, 1.58)",,,,,,,,,,,,,,,,,,,,,"(191.86, 220.11)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(690.43, 85.94)",,,,,,,,,,,,"(587.14, 2.11)",,,,,,"(599.25, 1.49)",,,"(268.94, 3.64)","(319.64, 49.69)",,,,,,,"(273.91, 124.64)","(44.25, 186.00)",,,"(665.41, 40.39)","(659.42, 19.56)","(295.75, 289.93)","(6.70, 218.49)","(557.82, 138.52)","(76.61, 2.12)",,,,,,,,,
230,,,,,,,,,"(323.25, 358.69)",,,,,,,,"(463.34, 119.09)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(192.02, 218.17)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(692.28, 84.13)",,,,,,,,,,,,"(587.17, 2.08)",,,,,,"(597.88, 1.33)",,,"(268.66, 2.79)","(318.43, 46.64)",,,,,,,"(274.04, 124.64)","(42.03, 184.07)",,,"(665.83, 40.57)","(660.36, 18.57)","(295.65, 287.42)","(6.96, 217.28)","(557.52, 138.04)",,,,,,,,,,
231,,,,,,,,,"(321.03, 357.88)",,,,,,,,"(463.08, 115.73)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(192.17, 216.82)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(693.46, 82.58)",,,,,,,,,,,,"(587.26, 2.15)",,,,,,"(598.37, 1.43)",,,"(268.30, 1.82)","(317.72, 43.33)",,,,,,,"(274.08, 124.77)","(39.73, 182.49)",,,"(665.82, 40.73)","(660.45, 16.50)","(295.63, 285.02)","(6.94, 216.35)","(556.85, 137.89)",,,,,,,,,,
232,,,,,,,,,"(318.17, 357.78)",,,,,,,,"(462.92, 112.56)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(192.56, 214.67)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(695.44, 80.93)",,,,,,,,,,,,"(587.22, 2.15)",,,,,,"(598.49, 1.48)",,,"(269.26, 0.97)","(317.03, 40.44)",,,,,,,"(274.64, 129.32)","(37.84, 180.85)",,,"(665.76, 40.72)","(661.63, 15.12)","(295.15, 283.15)","(6.86, 215.29)","(556.16, 137.34)",,,,,,,,,,
233,,,,,,,,,"(315.92, 357.64)",,,,,,,,"(462.68, 108.65)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(192.43, 212.53)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(697.03, 79.62)",,,,,,,,,,,,"(587.10, 2.15)",,,,,,"(598.29, 1.43)",,,,"(316.47, 37.92)",,,,,,,,"(36.23, 179.87)",,,"(665.83, 40.67)","(662.74, 12.67)","(295.26, 280.65)","(6.72, 215.21)","(555.35, 136.80)",,,,,,,,,,
234,,,,,,,,,"(313.29, 357.71)",,,,,,,,"(462.65, 105.15)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(192.95, 210.75)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(698.30, 77.45)",,,,,,,,,,,,"(587.21, 2.06)",,,,,,"(595.68, 1.04)",,,,"(315.33, 34.71)",,,,,,,,"(33.82, 178.61)",,,"(665.83, 40.67)","(664.76, 11.06)","(295.20, 278.79)","(6.67, 214.66)","(554.82, 136.16)",,,,,,,,,,
235,,,,,,,,,"(311.37, 357.40)",,,,,,,,"(462.37, 101.95)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(192.62, 209.19)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(700.49, 75.96)",,,,,,,,,,,,"(587.37, 2.06)",,,,,,"(595.76, 0.92)",,,,"(315.11, 31.62)",,,,,,,,"(30.90, 177.70)",,,"(665.86, 40.65)","(666.07, 8.71)","(294.51, 276.28)","(6.33, 214.78)","(554.10, 135.42)",,,,,,,,,,
236,,,,,,,,,"(309.01, 357.34)",,,,,,,,"(462.27, 99.75)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(192.62, 207.08)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(701.34, 74.39)",,,,,,,,,,,,"(587.26, 2.05)",,,,,,"(596.78, 0.94)",,,,"(314.11, 28.55)",,,,,,,,"(27.76, 177.26)",,,"(665.83, 40.67)","(667.91, 7.05)","(294.31, 273.58)","(6.64, 214.70)","(552.68, 134.28)",,,,,,,,,,
237,,,,,,,,,"(307.03, 357.08)",,,,,,,,"(461.95, 97.66)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(193.03, 205.12)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(702.77, 73.06)",,,,,,,,,,,,"(587.14, 2.04)",,,,,,"(597.51, 0.94)",,,,"(313.62, 25.54)",,,,,"(141.54, 357.59)",,,"(24.76, 176.60)",,,"(665.75, 40.71)","(670.21, 4.37)","(294.02, 272.30)","(6.68, 214.66)","(551.84, 133.74)",,,,,,,,,,
238,,,,,,,,,"(304.64, 357.08)",,,,,,,,"(461.77, 95.12)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(193.35, 203.82)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(703.82, 71.33)",,,,,,,,,,,,"(587.05, 2.00)",,,,,,"(597.23, 0.97)",,,,"(312.60, 22.55)",,,,,"(141.12, 357.76)",,,"(22.73, 176.37)",,,"(665.78, 40.70)","(672.40, 2.91)","(293.70, 271.28)","(6.75, 214.64)","(551.04, 133.33)",,,,,,,,,,
239,,,,,,,,,"(303.16, 357.04)",,,,,,,,"(461.15, 92.49)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(193.72, 201.99)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(704.76, 69.52)",,,,,,,,,,,,"(587.16, 2.05)",,,,,,"(598.15, 0.96)",,,,"(311.58, 18.64)",,,,,"(140.77, 357.71)",,,"(21.36, 176.57)",,,"(665.81, 40.70)","(673.59, 1.79)","(293.78, 269.89)",,"(550.52, 132.86)",,,,,,,,,,
240,,,,,,,,,"(301.91, 357.72)",,,,,,,,"(460.51, 89.23)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(194.09, 200.13)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(706.35, 68.10)",,,,,,,,,,,,"(587.11, 2.06)",,,,,,"(596.36, 0.98)",,,,"(310.48, 15.60)",,,,,"(140.39, 357.68)",,,"(21.52, 176.54)",,,"(665.84, 40.68)","(674.16, 1.44)","(293.50, 268.55)",,"(549.81, 132.19)",,,,,,,,,,
241,,,,,,,,,"(300.56, 358.15)",,,,,,,,"(459.63, 86.90)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(194.52, 198.71)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(707.33, 66.19)",,,,,,,,,,,,"(587.10, 2.06)",,,,,,,,,,"(309.64, 12.35)",,,,,"(140.40, 357.72)",,,"(20.71, 176.70)",,,"(665.81, 40.66)",,"(293.05, 266.81)",,"(549.45, 132.05)",,,,,,,,,,
242,,,,,,,,,"(299.56, 358.62)",,,,,,,,"(457.76, 84.65)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(194.65, 196.22)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(708.07, 64.42)",,,,,,,,,,,,"(587.10, 2.07)",,,,,,,,,,"(308.49, 9.37)",,,,,"(140.25, 357.74)",,,"(20.75, 176.74)",,,"(665.81, 40.65)",,"(292.69, 264.83)",,"(548.71, 131.62)",,,,,,,,,,
243,,,,,,,,,"(299.27, 358.85)",,,,,,,,"(456.32, 82.38)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(194.83, 194.41)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(709.38, 62.42)",,,,,,,,,,,,"(587.11, 2.09)",,,,,,,,,,"(307.51, 6.17)",,,,,"(140.26, 357.75)",,,"(20.74, 176.75)",,,"(665.80, 40.65)",,"(292.00, 263.07)",,"(548.26, 131.53)",,,,,,,,,,
244,,,,,,,,,"(298.99, 359.28)",,,,,,,,"(455.25, 80.70)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(195.37, 192.38)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(710.28, 59.86)",,,,,,,,,,,,"(587.08, 2.05)",,,,,,,,,,"(306.88, 4.12)",,,,,,,,"(20.69, 176.69)",,,"(665.77, 40.63)",,"(291.37, 261.06)",,"(548.17, 131.75)",,,,,,,,,,
245,,,,,,,,,"(299.51, 359.17)",,,,,,,,"(454.98, 78.73)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(195.49, 190.35)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(710.91, 58.25)",,,,,,,,,,,,"(587.14, 1.99)",,,,,,,,,,"(306.14, 3.45)",,,,,,,,"(20.62, 177.11)",,,"(665.80, 40.64)",,"(291.19, 259.38)",,"(548.32, 131.57)",,,,,,,,,,
246,,,,,,,,,"(299.46, 359.21)",,,,,,,,"(455.79, 76.63)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(195.97, 188.61)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(711.82, 55.77)",,,,,,,,,,,,"(587.14, 2.01)",,,,,,,,,,"(305.93, 3.19)",,,,,,,,"(20.60, 177.10)",,,"(666.08, 40.56)",,"(290.41, 257.12)",,"(548.47, 132.21)",,,"(266.86, 210.04)",,,,,,,
247,,,,,,,,,"(299.31, 359.58)",,,,,,,,"(456.65, 74.58)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(196.95, 186.66)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(712.80, 53.78)",,,,,,,,,,,,"(587.09, 2.07)",,,,,,,,,,"(305.74, 2.61)",,,,,,,,"(20.53, 176.69)",,,"(666.30, 41.36)",,"(289.93, 255.17)",,"(548.46, 132.21)",,,"(266.79, 209.98)",,,,,,,
248,,,,,,,,,"(298.36, 359.45)",,,,,,,,"(457.80, 71.70)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(197.48, 184.41)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(713.89, 51.44)",,,,,,,,,,,,"(587.10, 2.01)",,,,,,,,,,"(305.63, 2.32)",,,,,,,,"(20.73, 176.90)",,,"(667.36, 42.17)",,"(289.21, 252.49)",,"(548.28, 132.41)",,,"(266.86, 209.76)",,,,,,,
249,,,,,,,,,"(295.98, 358.71)",,,,,,,,"(458.98, 68.81)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(197.89, 182.78)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(714.55, 49.26)",,,,,,,,,,,,"(587.05, 2.02)",,,,,,,,,,"(305.49, 1.94)",,,,,,,,"(20.79, 176.89)",,,"(668.12, 44.11)",,"(287.81, 249.71)",,"(548.32, 132.38)",,,"(266.82, 209.65)",,,,,,,
250,,,,,,,,,"(295.16, 357.78)",,,,,,,,"(459.72, 66.45)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(198.34, 181.57)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(715.54, 47.33)",,,,,,,,,,,,"(587.03, 2.01)",,,,,,,,,,"(305.40, 1.94)",,,,,,,,,,,"(669.18, 46.01)",,"(286.69, 247.83)",,"(548.17, 132.41)",,,"(266.79, 209.40)",,,,,,,
251,,,,,,,,,"(295.07, 357.19)",,,,,,,,"(460.17, 64.08)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(198.57, 179.38)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(716.36, 45.12)",,,,,,,,,,,,"(587.09, 2.03)",,,,,,,,,,"(305.37, 1.95)",,,,,,,,,,,"(669.79, 48.29)",,"(285.15, 245.54)",,"(548.15, 132.51)",,,"(266.84, 209.17)","(28.95, 149.49)",,,,,,
252,,,,,,,,,"(294.71, 356.58)",,,,,,,,"(461.22, 61.47)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(198.36, 177.42)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(717.20, 43.19)",,,,,,,,,,,,"(587.27, 2.04)",,,,,,,,,,"(305.31, 1.91)",,,,,,,,,,,"(671.27, 50.45)",,"(283.83, 243.03)",,"(548.04, 132.54)",,,"(266.78, 209.06)","(28.59, 148.75)",,,,,,
253,,,,,,,,,"(293.74, 355.42)",,,,,,,,"(462.03, 58.81)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(198.28, 175.93)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(717.93, 41.34)",,,,,,,,,,,,"(587.26, 1.91)",,,,,,,,,,"(305.31, 1.89)",,,,,,,,,,,"(671.95, 52.94)",,"(282.65, 240.66)",,"(548.04, 132.57)",,,"(266.88, 209.00)","(28.19, 148.18)",,,,,,
254,,,,,,,,,"(293.11, 354.29)",,,,,,,,"(462.99, 56.34)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(197.87, 174.42)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(718.80, 39.64)",,,,,,,,,,,,"(587.11, 1.67)",,,,,,,,,,"(305.31, 1.89)",,,,,,,,,,,"(672.83, 55.24)",,"(281.39, 238.04)",,"(548.04, 132.55)",,,"(266.86, 208.84)","(28.27, 147.93)",,,,,,
255,,,,,,,,,"(292.98, 352.38)",,,,,,,,"(463.72, 54.17)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(197.74, 173.22)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(719.83, 38.53)",,,,,,,,,,,,"(587.25, 1.87)",,,,,,,,,,"(305.16, 1.96)",,,,,,,,,,,"(673.59, 57.60)",,"(279.92, 235.83)",,"(547.97, 132.62)",,,"(266.84, 208.69)","(28.27, 147.96)",,,,,,
256,,,,,,,,,"(293.15, 349.69)",,,,,,,,"(464.80, 51.46)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(197.18, 172.25)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(720.94, 36.29)",,,,,,,,,,,,,,,,,,,,,,"(305.66, 1.54)",,,,,,,,,,,"(673.48, 59.92)",,"(278.39, 232.98)",,"(547.98, 132.89)",,,"(266.77, 208.28)","(28.24, 147.96)",,,,,,
257,,,,,,,,,"(292.91, 347.61)",,,,,,,,"(465.49, 49.11)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(196.69, 170.96)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(721.89, 34.46)",,,,,,,,,,,,,,,,,,,,,,"(305.17, 1.51)",,,,,,,,,,,"(672.85, 62.03)",,"(277.31, 231.08)",,"(547.86, 132.85)",,,"(266.76, 208.03)","(28.27, 147.63)","(184.49, 358.44)",,,,,
258,,,,,,,,,"(293.19, 345.01)",,,,,,,,"(466.09, 46.81)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(196.59, 169.26)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(722.56, 32.94)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(672.34, 63.74)",,"(276.07, 228.91)",,"(547.70, 132.84)",,,"(266.75, 207.59)","(28.22, 146.17)","(184.64, 358.34)",,,,,
259,,,,,,,,,"(293.68, 342.74)",,,,,,,,"(466.55, 44.48)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(196.21, 168.14)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(723.02, 31.23)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(672.25, 65.05)",,"(274.67, 227.16)",,"(547.55, 132.85)",,,"(266.67, 207.45)","(28.36, 144.34)","(184.42, 358.32)",,,,,
260,,,,,,,,,"(294.28, 340.20)",,,,,,,,"(466.66, 41.99)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(195.40, 166.06)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(724.01, 30.25)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(671.39, 66.28)",,"(273.81, 225.02)",,"(547.45, 132.95)",,,"(266.66, 207.15)","(28.53, 143.06)","(184.36, 358.35)",,,,,
261,,,,,,,,,"(296.25, 337.86)",,,,,,,,"(467.22, 39.63)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(195.38, 163.95)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(724.87, 29.11)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(671.25, 67.09)",,"(272.97, 222.85)",,"(547.31, 133.01)",,,"(266.43, 207.19)","(28.52, 141.49)","(184.43, 358.32)",,,,,
262,,,,,,,,,"(297.22, 336.00)",,,,,,,,"(468.14, 37.48)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(194.97, 162.32)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(725.98, 28.92)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(671.43, 68.24)",,"(272.14, 220.40)",,"(547.13, 133.06)",,,"(266.45, 207.36)","(28.29, 139.72)","(186.69, 349.79)",,,,,
263,,,,,,,,,"(298.55, 333.95)",,,,,,,,"(468.41, 35.75)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(194.00, 160.03)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(727.10, 29.05)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(671.83, 68.70)",,"(271.42, 218.16)",,"(546.98, 133.24)",,,"(266.49, 207.05)","(28.59, 138.09)",,,,,,
264,,,,,,,,,"(300.02, 332.13)",,,,,,,,"(468.51, 34.68)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(194.15, 157.85)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(727.70, 28.87)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(671.83, 68.78)",,"(271.06, 215.13)",,"(546.99, 133.38)",,,"(266.61, 206.67)","(28.90, 136.65)",,,,,,
265,,,,,,,,,"(301.26, 329.71)",,,,,,,,"(468.52, 33.50)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(194.05, 156.58)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(728.23, 28.35)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(671.91, 68.77)",,"(270.94, 212.17)",,"(546.85, 133.66)",,,"(266.66, 206.26)","(29.04, 135.48)",,,,,,
266,,,,,,,,,"(302.99, 327.61)",,,,,,,,"(468.42, 32.26)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(193.60, 154.20)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(449.63, 1.78)",,,,,"(729.17, 27.54)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(671.83, 68.77)",,"(270.62, 209.36)",,"(545.56, 134.13)",,,"(266.92, 205.87)","(29.23, 134.83)",,,,,,
267,,,,,,,,,"(304.54, 325.48)",,,,,,,,"(468.18, 30.82)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(193.52, 151.95)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(449.67, 1.56)",,,,,"(729.31, 27.62)",,,,,,,,,,,,,,,,,,"(597.79, 1.01)",,,,,,,,,,,,,,,"(671.58, 67.57)",,"(270.93, 207.11)",,"(545.34, 134.36)",,,"(266.85, 205.85)","(29.23, 134.37)",,,,,,
268,,,,,,,,,"(306.23, 323.16)",,,,,,,,"(468.17, 28.84)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(193.09, 150.45)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(449.66, 1.63)",,,,,"(729.99, 26.08)",,,,,,,,,,,,,,,,,,"(597.69, 1.02)",,,,,,,,,,,,,,,"(672.91, 67.69)",,"(270.48, 204.49)",,"(547.00, 133.52)",,,"(267.18, 204.95)","(29.16, 134.39)",,,,,,
269,,,,,,,,,"(307.78, 320.49)",,,,,,,,"(467.67, 25.85)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(192.42, 148.00)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(449.64, 1.64)",,,,,"(730.09, 25.10)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(674.43, 67.74)",,"(269.79, 202.52)",,"(547.70, 133.27)",,,"(264.72, 206.21)",,,,,,,
270,,,,,,,,,"(309.74, 318.04)",,,,,,,,"(467.95, 22.86)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(192.63, 145.63)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(449.58, 1.62)",,,,,"(730.41, 23.84)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(675.62, 67.24)",,"(269.56, 200.46)",,"(547.50, 133.18)",,,"(265.52, 205.12)",,,,,,,
271,,,,,,,,,"(311.89, 315.39)",,,,,,,,"(467.72, 20.15)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(192.26, 144.14)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(449.71, 1.48)",,,,,"(730.40, 22.91)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(677.33, 66.50)",,"(269.45, 197.46)",,"(547.51, 133.21)",,,"(266.02, 205.27)",,,,,,,
272,,,,,,,,,"(313.76, 312.62)",,,,,,,,"(467.77, 17.63)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(192.30, 141.94)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(449.50, 1.65)",,,,,"(730.34, 22.21)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(679.01, 65.58)",,"(269.23, 195.92)",,"(546.90, 132.96)",,,"(266.25, 205.33)",,,,,,,
273,,,,,,,,,"(315.97, 310.09)",,,,,,,,"(467.74, 14.88)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(192.62, 140.06)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(449.75, 1.98)",,,,,"(730.48, 20.35)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(680.00, 64.53)",,"(269.18, 194.68)",,"(546.98, 133.26)",,,"(266.21, 205.46)",,"(189.73, 335.22)",,,,,
274,,,,,,,,,"(317.63, 307.63)",,,,,,,,"(467.77, 11.91)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(192.53, 138.71)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(449.96, 1.85)",,,,,"(730.45, 19.06)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(681.34, 63.04)",,"(269.10, 192.92)",,"(546.93, 133.21)",,,"(266.15, 205.41)",,"(188.25, 332.60)",,,,,
275,,,,,,,,,"(320.26, 305.63)",,,,,,,,"(467.46, 8.71)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(192.84, 136.10)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(449.88, 1.79)",,,,,"(730.61, 17.71)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(682.59, 61.56)",,"(269.01, 191.80)",,"(546.95, 133.20)",,,"(266.25, 205.41)",,"(185.95, 330.13)",,,,,
276,,,,,,,,,"(322.03, 303.57)",,,,,,,,"(468.09, 5.36)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(192.74, 134.31)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(449.81, 1.86)",,,,,"(730.84, 15.69)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(683.02, 58.64)",,"(268.72, 190.70)",,"(547.08, 133.15)",,,"(266.25, 205.37)",,,,,,,
277,,,,,,,,,"(324.20, 301.71)",,,,,,,,"(468.23, 3.32)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(192.99, 133.00)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(449.97, 1.99)",,,,,"(730.65, 14.30)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(683.73, 55.66)",,"(268.63, 189.56)",,"(547.09, 133.15)",,,"(266.19, 205.41)",,,,,,,
